text,sentiment_score,churn_label
115913 give me email id i will send you all the details dm me you claim to refund us the wrong bill we paid and then charge us overdue,-0.4767,1
115913 waiting for your dm btw you did not adjust the errors and charged us over due this is after 4 years of loyalty to t mobile seriously!!,0.5603,0
115913 matt i look forward to hearing back from you all can't help but need to bring this on twitter frustratedcustomer,-0.1603,1
115913 you have things in written based on your chat still your customer rep claims ignorance !! what is wronggggg,-0.4738,1
115913 i just got off the phone with them they said issue has been resolved but they said that last time thank you for your time i'll inform you if,0.5574,0
434306 553289 115913 no your not,-0.296,1
115913 yes it is a great offer but not for current customersright?,0.5267,0
nah im good ill continue with my rant since yal dont want to help me when i called,-0.6346,1
ive already ridden in the car for 2 hours to be told they cant help me when ive verified over the phone already,-0.3089,1
115913 don't need a new line though already have 2 lines just need help with the upgrading!!! magentafam,0.5538,0
and really shady trying to put charging mats and cases and screen protectors on my account without me asking,0.0,0
115913 i did and no response,-0.296,1
115913 love you guys don't love this problem explanation? bill credit? fix it? i dm'd a week ago and got no where waiting on unlock then bye,0.8028,0
115913 i think might be aware but don't realize the gravity i am a 10 year tmobile customer looking elsewhere now,0.0,0
you got it boss dm sent,0.0,0
just got an unlimited 4g plan doesn't seem right been testing since monday,0.0,0
received the phone is it really necessary to verbally tell reps your password to activate it? do we have to go to a store?,0.0,0
what's wrong with the billing area? the pages are broken both through pc and the tmo phone app,-0.7351,1
24hrs to refer someone to tmobile for the bonus! i walked in with them right now and got jipped! what gives with the red tape,0.6229,0
115913 thank you for trying but at this point i have no hope other than waiting for the eq 600 frequency to hit boston and get a compatible device,0.4215,0
115913 i tried that at least 3 times already the last thing i was told was to have more people complain so they can do something about it sad,-0.7076,1
but what's up with the upgrade support charge? i don't see that charge when i upgrade online,0.5499,0
115913 i did for 2 days w u guys and phone support only to be told its not going to work anymore and that it shouldn't have ever worked,0.4019,0
115913 last being no data service for like 5 hours last night,0.0772,0
115913 i've had nothing but issues w tmo for the last 2 weeks,0.0,0
115913 they keep telling me thast b cuz my account is past due they can't unlock it but this phone hasn't had a phone line only eipso no matter wat they say i should be able to get unlock codeits not going to stop me from paying my bill,-0.0818,1
115913 the bluetooth problem is pretty serious too it needs a patch as well,0.3182,0
115913 115911 my phone has been slow and buggy ever since the software update what is up with that?,0.0,0
115913 service has been out in 06517 for over 6 hours now dmed earlier no timeline for restoration no longer acceptable,-0.2732,1
if i go through my insurance to fix my phone do they send me a new one or refurbished?,0.0,0
between your twitter and facebook team my birthday and phone have been rescued thank you!!,0.7081,0
115913 fterminal,0.0,0
115913 ask away you want the same speedtest on each device?,0.0772,0
115913 it will be the same thing maybe something is wrong it's the signal,-0.4767,1
115913 honestly i know the routine it's on all devices and i can't be bothered,0.6075,0
115913 it's not either of the 4 family devices iphone android and windows it's the network signal,0.0,0
check my previous dms im not repeating myself all the info is there plus screenshot,0.0,0
just sent you a dm but please read the thread before im not going through all of it again,0.4497,0
so my tmobile tuesday app still isnt working properly it sucks that im still waiting for a resolution after almost 2 weeks,-0.3612,1
i don't need help customer service finally responded i need you to be a better company that gets things right the first time,0.1635,0
115911 this has got to be the worse network ever! customers are not valued but great brandingnot,-0.8169,1
115911 this is not damage control! if this isn't what you want then change it! take ownership of this matter itakeaknee against 115911,0.4793,0
bought tmobile note 8 direct from samsung trying to do a network unlock but not working please help,-0.652,1
is there a service issue in the 45429 area? family has had issues all day full lte and intermittent connections,0.0,0
115911 115725 115911 need help with a call that won't go thru what is wrong with your network? itjusthastowork,-0.1027,1
115913 appreciate it but i'm sure your going to read from a script amp tell me there's nothing you can do about my bill i'm just going to verizon,0.5859,0
do you pay your internet bill and wait for it to reflect on credit card account every time? guess what they send you a payment confirmation,0.296,0
come on guys this isn't rocket science basic business transaction,0.0,0
has that ever happened to you? no right then how can you tell a customer that you can't provide a bill if you took the payment?,-0.3736,1
switching to postpaid isn't a workaround imagine you go to a store to buy tv sales guy takes your money but refuses to furnish a bill,0.0,1
then fix the issue or think of some work around all i am asking for is a payment receipt for the amount i paid is that such a big ask?,0.0,0
115913 already did waiting for a reply!,0.0,0
what's up with your website amp app ?? i'm trynna pay my bill,-0.1926,1
shut up,0.0,0
115913 thanks,0.4404,0
hey tmobile i'll pay my phone in full by friday after that how can i cancel my service with you if line is not on a contract,-0.34,1
117159 galaxy and note still on july security patches even with blueborn and other open security issues known eta?,0.5859,0
hey guys hope you're having a good day! recent update and auto brightness for screen no longer works on s8,0.7574,1
unfortunately you guys dropped the ball and twice,-0.34,1
having an account issue and having a difficult time calling is there someone i can email or message my problem?,-0.6369,1
looks like ive missed on swag,0.0772,0
and service sucks,-0.3612,1
i send dm already,0.0,0
dm 20,0.0,0
not much to look into ive called 3 times they need to find the device i sent back i already calledemailed exec 116154,0.0,0
the part that really burns me up i have done 4 bogo with you guys and all have had issues 116154,0.0,1
thanks for the offer but i already sent an email to my exec team member ill let them handle this 115913 really needs to do something,-0.4118,1
you guys do great offers but almost all of them get screwed up and cost me more time than the item cost me 115913 and thats the issue,-0.4118,1
115913 so the promo team was able to take care of the denied promo that just leaves the bill now still a lot of worktime,0.0772,1
magentajustin you are awesome thanks for addressing the issue and doing such a great job,0.9022,0
i just got a data usage alert and the last cycle ended just a week ago i feel like my real usage hasnt increased lately?,0.4378,0
